"Date (UTC)","Request ID","Correlation ID","User ID","User","Username","User type","Cross tenant access type","Incoming token type","Authentication Protocol","Unique token identifier","Client credential type","Application","Application ID ","Resource","Resource ID ","Resource tenant ID","Home tenant ID","Home tenant name","IP address","Location","Status","Sign-in error code","Failure reason","Client app","Device ID","Browser","Operating System","Compliant","Managed","Join Type","Multifactor authentication result","Multifactor authentication auth method","Multifactor authentication auth detail","Authentication requirement","Sign-in identifier","IP address (seen by resource)","Autonomous system  number","Flagged for review","Token issuer type","Incoming token type","Token issuer name","Latency","Conditional Access"
"YYYY-MM-DD2T17:04:48Z","da76d45e-fc30-4655-8c3d-26931087c300","6e94dde8-2019-4756-8092-1c9057927b9f","afdee124-fcfb-4275-8d67-15cbd2b3881c","Thomas Hernandez","thomas.hernandez@infotekexpress.onmicrosoft.com","member","none","none","none","XtR22jD8VUaMPSaTEIfDAA","none","Azure Active Directory PowerShell","1b730954-1685-4b74-9bfd-dac224a7b894","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","ff2c1180-513c-41b6-9be2-525e6863989d","ff2c1180-513c-41b6-9be2-525e6863989d","","20.25.46.88","Washington, Virginia, US","Failure","50053","Other.","Mobile Apps and Desktop clients","","Python Requests 2.27","","false","false","","","","","Single-factor authentication","Thomas.Hernandez@infotekexpress.onmicrosoft.com","","8075","false","Azure AD","None","","98","Not Applied"
"YYYY-MM-DD2T17:04:48Z","0ee384ad-bec1-45d8-a6b4-36d7709b9700","8689e064-21fd-4cc3-a52d-2f2261e543cb","6c690d57-0cdb-4394-bd84-6c2bee4c3cdb","Heather Griffin","heather.griffin@infotekexpress.onmicrosoft.com","member","none","none","none","rYTjDsG-2EWmtDbXcJuXAA","none","Azure Active Directory PowerShell","1b730954-1685-4b74-9bfd-dac224a7b894","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","ff2c1180-513c-41b6-9be2-525e6863989d","ff2c1180-513c-41b6-9be2-525e6863989d","","20.25.46.88","Washington, Virginia, US","Failure","50053","Other.","Mobile Apps and Desktop clients","","Python Requests 2.27","","false","false","","","","","Single-factor authentication","Heather.Griffin@infotekexpress.onmicrosoft.com","","8075","false","Azure AD","None","","70","Not Applied"
"YYYY-MM-DD2T17:04:47Z","acba89dd-6a2f-4057-82fd-f4944a60f200","700ecc65-47e3-44b9-892b-3c69bd072682","39a16c81-6bfe-4dbd-af5a-23394f5f7065","Adam Ramirez","adam.ramirez@infotekexpress.onmicrosoft.com","member","none","none","none","3Ym6rC9qV0CC_fSUSmDyAA","none","Azure Active Directory PowerShell","1b730954-1685-4b74-9bfd-dac224a7b894","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","ff2c1180-513c-41b6-9be2-525e6863989d","ff2c1180-513c-41b6-9be2-525e6863989d","","20.25.46.88","Washington, Virginia, US","Failure","50053","Other.","Mobile Apps and Desktop clients","","Python Requests 2.27","","false","false","","","","","Single-factor authentication","Adam.Ramirez@infotekexpress.onmicrosoft.com","","8075","false","Azure AD","None","","64","Not Applied"
"YYYY-MM-DD2T17:04:47Z","f370b9d4-cefb-4447-b792-9362b981bc00","08acca3f-04df-4cf0-a30d-8395d8e78d94","90b9ce69-c621-4879-a35e-bf44a220ac69","Julia Murphy","julia.murphy@infotekexpress.onmicrosoft.com","member","none","none","none","1Llw8_vOR0S3kpNiuYG8AA","none","Azure Active Directory PowerShell","1b730954-1685-4b74-9bfd-dac224a7b894","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","ff2c1180-513c-41b6-9be2-525e6863989d","ff2c1180-513c-41b6-9be2-525e6863989d","","20.25.46.88","Washington, Virginia, US","Failure","50053","Other.","Mobile Apps and Desktop clients","","Python Requests 2.27","","false","false","","","","","Single-factor authentication","Julia.Murphy@infotekexpress.onmicrosoft.com","","8075","false","Azure AD","None","","71","Not Applied"
"YYYY-MM-DD2T17:04:46Z","00ba04bb-f37e-44af-8c14-ef136e167a00","97ab350b-986d-4392-88ce-1da80f845a01","1c0082c0-736d-4ebe-8e9e-14f4329e77bf","Katherine Howard","katherine.howard@infotekexpress.onmicrosoft.com","member","none","none","none","uwS6AH7zr0SMFO8TbhZ6AA","none","Azure Active Directory PowerShell","1b730954-1685-4b74-9bfd-dac224a7b894","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","ff2c1180-513c-41b6-9be2-525e6863989d","ff2c1180-513c-41b6-9be2-525e6863989d","","20.25.46.88","Washington, Virginia, US","Failure","50053","Other.","Mobile Apps and Desktop clients","","Python Requests 2.27","","false","false","","","","","Single-factor authentication","Katherine.Howard@infotekexpress.onmicrosoft.com","","8075","false","Azure AD","None","","72","Not Applied"
"YYYY-MM-DD2T17:04:46Z","05e2835a-ccd8-4cc1-8fee-d6ee38609500","1891cf55-9b7f-430c-9897-fc79f2a55329","1e14e4cd-b9f6-42ff-8cc7-942bf2a4a00d","Gregory Cox","gregory.cox@infotekexpress.onmicrosoft.com","member","none","none","none","WoPiBdjMwUyP7tbuOGCVAA","none","Azure Active Directory PowerShell","1b730954-1685-4b74-9bfd-dac224a7b894","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","ff2c1180-513c-41b6-9be2-525e6863989d","ff2c1180-513c-41b6-9be2-525e6863989d","","20.25.46.88","Washington, Virginia, US","Failure","50053","Other.","Mobile Apps and Desktop clients","","Python Requests 2.27","","false","false","","","","","Single-factor authentication","Gregory.Cox@infotekexpress.onmicrosoft.com","","8075","false","Azure AD","None","","84","Not Applied"
"YYYY-MM-DD2T17:04:45Z","af4e6ba3-8efd-4490-b8c7-74f049c98a00","b83eb2a8-318d-426a-bfb4-e5e346e5a35c","5cb11a48-f0ca-4ae0-86b0-623675612df4","Judy Johnson","judy.johnson@infotekexpress.onmicrosoft.com","member","none","none","none","o2tOr_2OkES4x3TwScmKAA","none","Azure Active Directory PowerShell","1b730954-1685-4b74-9bfd-dac224a7b894","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","ff2c1180-513c-41b6-9be2-525e6863989d","ff2c1180-513c-41b6-9be2-525e6863989d","","20.25.46.88","Washington, Virginia, US","Failure","50053","Other.","Mobile Apps and Desktop clients","","Python Requests 2.27","","false","false","","","","","Single-factor authentication","Judy.Johnson@infotekexpress.onmicrosoft.com","","8075","false","Azure AD","None","","76","Not Applied"
"YYYY-MM-DD2T17:04:45Z","17c3b9d0-d87e-466d-9ccb-9cc312e8b600","85d539ff-0b46-4451-a613-021472ad96ee","e3fa6d24-99ed-4609-9f44-f3a1cddaf357","Louise Cook","louis.cook@infotekexpress.onmicrosoft.com","member","none","none","none","0LnDF37YbUacy5zDEui2AA","none","Azure Active Directory PowerShell","1b730954-1685-4b74-9bfd-dac224a7b894","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","ff2c1180-513c-41b6-9be2-525e6863989d","ff2c1180-513c-41b6-9be2-525e6863989d","","20.25.46.88","Washington, Virginia, US","Failure","50053","Other.","Mobile Apps and Desktop clients","","Python Requests 2.27","","false","false","","","","","Single-factor authentication","Louis.Cook@infotekexpress.onmicrosoft.com","","8075","false","Azure AD","None","","71","Not Applied"
"YYYY-MM-DD2T17:04:44Z","1f77cc77-3029-4b0d-ab3f-d5dddb448100","521a33eb-97d2-46a9-9d91-c087845b818c","665f480c-5222-42a5-bbf7-bfde02dd2e68","Paula Wood","paula.wood@infotekexpress.onmicrosoft.com","member","none","none","none","d8x3HykwDUurP9Xd20SBAA","none","Azure Active Directory PowerShell","1b730954-1685-4b74-9bfd-dac224a7b894","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","ff2c1180-513c-41b6-9be2-525e6863989d","ff2c1180-513c-41b6-9be2-525e6863989d","","20.25.46.88","Washington, Virginia, US","Failure","50053","Other.","Mobile Apps and Desktop clients","","Python Requests 2.27","","false","false","","","","","Single-factor authentication","Paula.Wood@infotekexpress.onmicrosoft.com","","8075","false","Azure AD","None","","74","Not Applied"
"YYYY-MM-DD2T17:04:44Z","e0f84e39-e8be-4342-82d9-88a86d03c000","65e39222-5754-48c4-b24b-9bc5a7b6a12a","125cd6ff-8a1b-4a90-bfb6-e9522e207f6a","Patrick Diaz","patrick.diaz@infotekexpress.onmicrosoft.com","member","none","none","none","OU744L7oQkOC2YiobQPAAA","none","Azure Active Directory PowerShell","1b730954-1685-4b74-9bfd-dac224a7b894","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","ff2c1180-513c-41b6-9be2-525e6863989d","ff2c1180-513c-41b6-9be2-525e6863989d","","20.25.46.88","Washington, Virginia, US","Failure","50053","Other.","Mobile Apps and Desktop clients","","Python Requests 2.27","","false","false","","","","","Single-factor authentication","Patrick.Diaz@infotekexpress.onmicrosoft.com","","8075","false","Azure AD","None","","92","Not Applied"
"YYYY-MM-DD2T17:04:43Z","95d5a46a-1649-4e6e-ae47-e05f848a6c00","5a34305a-b765-4cd2-98e4-17abf7a1dc26","b2c1a7d4-ae81-4809-8a25-97d0b595b185","Sean Ward","sean.ward@infotekexpress.onmicrosoft.com","member","none","none","none","aqTVlUkWbk6uR-BfhIpsAA","none","Azure Active Directory PowerShell","1b730954-1685-4b74-9bfd-dac224a7b894","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","ff2c1180-513c-41b6-9be2-525e6863989d","ff2c1180-513c-41b6-9be2-525e6863989d","","20.25.46.88","Washington, Virginia, US","Failure","50053","Other.","Mobile Apps and Desktop clients","","Python Requests 2.27","","false","false","","","","","Single-factor authentication","Sean.Ward@infotekexpress.onmicrosoft.com","","8075","false","Azure AD","None","","51","Not Applied"
"YYYY-MM-DD2T17:04:43Z","f370b9d4-cefb-4447-b792-9362b080bc00","fbd36d53-19fa-452c-b5ce-1093f2658949","00f012b3-59f9-4cef-bf0a-14ba6d99b7cc","Jane Ross","jane.ross@infotekexpress.onmicrosoft.com","member","none","none","none","1Llw8_vOR0S3kpNisIC8AA","none","Azure Active Directory PowerShell","1b730954-1685-4b74-9bfd-dac224a7b894","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","ff2c1180-513c-41b6-9be2-525e6863989d","ff2c1180-513c-41b6-9be2-525e6863989d","","20.25.46.88","Washington, Virginia, US","Failure","50053","Other.","Mobile Apps and Desktop clients","","Python Requests 2.27","","false","false","","","","","Single-factor authentication","Jane.Ross@infotekexpress.onmicrosoft.com","","8075","false","Azure AD","None","","81","Not Applied"
"YYYY-MM-DD2T17:04:43Z","700a82ed-fee9-4c94-9cab-b45e11586c00","4535216e-620e-4722-aa0e-fffc3057ca60","86d7ae8f-2979-4bca-a602-10bd6f8cd07a","Jeff Anderson","jeff.anderson@infotekexpress.onmicrosoft.com","member","none","none","none","7YIKcOn-lEycq7ReEVhsAA","none","Azure Active Directory PowerShell","1b730954-1685-4b74-9bfd-dac224a7b894","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","ff2c1180-513c-41b6-9be2-525e6863989d","ff2c1180-513c-41b6-9be2-525e6863989d","","20.25.46.88","Washington, Virginia, US","Failure","50053","Other.","Mobile Apps and Desktop clients","","Python Requests 2.27","","false","false","","","","","Single-factor authentication","Jeff.Anderson@infotekexpress.onmicrosoft.com","","8075","false","Azure AD","None","","88","Not Applied"
"YYYY-MM-DD2T17:04:42Z","ef8cc329-513b-42aa-b2a2-582502a88700","f5936007-4fc5-452d-abdb-30d3eb355b37","4ac5bffa-8c57-4354-9b6f-e58cc9d7327d","Albert Kelly","albert.kelly@infotekexpress.onmicrosoft.com","member","none","none","none","KcOM7ztRqkKyolglAqiHAA","none","Azure Active Directory PowerShell","1b730954-1685-4b74-9bfd-dac224a7b894","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","ff2c1180-513c-41b6-9be2-525e6863989d","ff2c1180-513c-41b6-9be2-525e6863989d","","20.25.46.88","Washington, Virginia, US","Failure","50053","Other.","Mobile Apps and Desktop clients","","Python Requests 2.27","","false","false","","","","","Single-factor authentication","Albert.Kelly@infotekexpress.onmicrosoft.com","","8075","false","Azure AD","None","","96","Not Applied"
"YYYY-MM-DD2T17:04:42Z","840654f0-dd20-4583-b46f-3a942579aa00","f0045541-6d74-4139-96b1-29997b901b7c","0d669bf2-3ceb-4948-b4fc-9086319a829b","Andrea Hughes","andrea.hughes@infotekexpress.onmicrosoft.com","member","none","none","none","8FQGhCDdg0W0bzqUJXmqAA","none","Azure Active Directory PowerShell","1b730954-1685-4b74-9bfd-dac224a7b894","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","ff2c1180-513c-41b6-9be2-525e6863989d","ff2c1180-513c-41b6-9be2-525e6863989d","","20.25.46.88","Washington, Virginia, US","Failure","50053","Other.","Mobile Apps and Desktop clients","","Python Requests 2.27","","false","false","","","","","Single-factor authentication","Andrea.Hughes@infotekexpress.onmicrosoft.com","","8075","false","Azure AD","None","","99","Not Applied"
"YYYY-MM-DD2T17:04:41Z","57a36a90-d2ac-452e-8ab7-7d3d540b7600","048fd994-1722-4209-b471-dc94c24a5d26","1c9afea8-1878-4f01-9b77-8879bc32b517","Christine Miller","christine.miller@infotekexpress.onmicrosoft.com","member","none","none","none","kGqjV6zSLkWKt309VAt2AA","none","Azure Active Directory PowerShell","1b730954-1685-4b74-9bfd-dac224a7b894","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","ff2c1180-513c-41b6-9be2-525e6863989d","ff2c1180-513c-41b6-9be2-525e6863989d","","20.25.46.88","Washington, Virginia, US","Failure","50053","Other.","Mobile Apps and Desktop clients","","Python Requests 2.27","","false","false","","","","","Single-factor authentication","Christine.Miller@infotekexpress.onmicrosoft.com","","8075","false","Azure AD","None","","61","Not Applied"
"YYYY-MM-DD2T17:04:41Z","ea855893-92c4-4e48-aeae-dcf52693b200","bad210d3-c4be-4739-9b71-2e0b7e7eac67","3cfa5a48-884e-450d-9f86-8758d36baec4","Emily Wilson","emily.wilson@infotekexpress.onmicrosoft.com","member","none","none","none","k1iF6sSSSE6urtz1JpOyAA","none","Azure Active Directory PowerShell","1b730954-1685-4b74-9bfd-dac224a7b894","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","ff2c1180-513c-41b6-9be2-525e6863989d","ff2c1180-513c-41b6-9be2-525e6863989d","","20.25.46.88","Washington, Virginia, US","Failure","50053","Other.","Mobile Apps and Desktop clients","","Python Requests 2.27","","false","false","","","","","Single-factor authentication","Emily.Wilson@infotekexpress.onmicrosoft.com","","8075","false","Azure AD","None","","84","Not Applied"
"YYYY-MM-DD2T17:04:40Z","804774a6-122f-4d37-9a48-41896e47a400","16ba00cb-01e4-4239-82e7-aa731c1306e0","9cf322df-8f49-4773-9c42-013a94661394","Theresa Brooks","theresa.brooks@infotekexpress.onmicrosoft.com","member","none","none","none","pnRHgC8SN02aSEGJbkekAA","none","Azure Active Directory PowerShell","1b730954-1685-4b74-9bfd-dac224a7b894","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","ff2c1180-513c-41b6-9be2-525e6863989d","ff2c1180-513c-41b6-9be2-525e6863989d","","20.25.46.88","Washington, Virginia, US","Failure","50053","Other.","Mobile Apps and Desktop clients","","Python Requests 2.27","","false","false","","","","","Single-factor authentication","Theresa.Brooks@infotekexpress.onmicrosoft.com","","8075","false","Azure AD","None","","99","Not Applied"
"YYYY-MM-DD2T17:04:40Z","9d16504a-6b80-44f1-be25-55acec1cac00","2d29c125-452f-4c0d-9d0f-0b4999060cf4","c40f661e-5703-41ef-a61d-43c5d5ce90d1","Lori Martin","lori.martin@infotekexpress.onmicrosoft.com","member","none","none","none","SlAWnYBr8US-JVWs7BysAA","none","Azure Active Directory PowerShell","1b730954-1685-4b74-9bfd-dac224a7b894","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","ff2c1180-513c-41b6-9be2-525e6863989d","ff2c1180-513c-41b6-9be2-525e6863989d","","20.25.46.88","Washington, Virginia, US","Failure","50053","Other.","Mobile Apps and Desktop clients","","Python Requests 2.27","","false","false","","","","","Single-factor authentication","Lori.Martin@infotekexpress.onmicrosoft.com","","8075","false","Azure AD","None","","89","Not Applied"
"YYYY-MM-DD2T17:04:39Z","6315a391-3b0b-44cb-a975-947b6c929500","b6da1e4c-c29c-4264-919f-ff5b98d5cffd","b6987976-5089-4ebd-b2f4-99366a183539","Bonnie Garcia","bonnie.garcia@infotekexpress.onmicrosoft.com","member","none","none","none","kaMVYws7y0SpdZR7bJKVAA","none","Azure Active Directory PowerShell","1b730954-1685-4b74-9bfd-dac224a7b894","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","ff2c1180-513c-41b6-9be2-525e6863989d","ff2c1180-513c-41b6-9be2-525e6863989d","","20.25.46.88","Washington, Virginia, US","Failure","50053","Other.","Mobile Apps and Desktop clients","","Python Requests 2.27","","false","false","","","","","Single-factor authentication","Bonnie.Garcia@infotekexpress.onmicrosoft.com","","8075","false","Azure AD","None","","74","Not Applied"
"YYYY-MM-DD2T17:04:39Z","4d715851-6ddf-4bf8-afcd-f5cbd2699600","f31f2382-bc12-4c89-9a9a-f148484fe883","a1533ad0-9160-4260-bab0-3f4e973d94dd","Ashley Flores","ashley.flores@infotekexpress.onmicrosoft.com","member","none","none","none","UVhxTd9t-EuvzfXL0mmWAA","none","Azure Active Directory PowerShell","1b730954-1685-4b74-9bfd-dac224a7b894","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","ff2c1180-513c-41b6-9be2-525e6863989d","ff2c1180-513c-41b6-9be2-525e6863989d","","20.25.46.88","Washington, Virginia, US","Failure","50053","Other.","Mobile Apps and Desktop clients","","Python Requests 2.27","","false","false","","","","","Single-factor authentication","Ashley.Flores@infotekexpress.onmicrosoft.com","","8075","false","Azure AD","None","","75","Not Applied"
"YYYY-MM-DD2T17:04:38Z","50d0916f-de34-44fa-bf27-1407ba829000","ca243a3c-cb76-4954-92cd-2869f74c0862","e330dc10-0978-4357-a391-2556114991a9","Barbra Campbell","barbra.campbell@infotekexpress.onmicrosoft.com","member","none","none","none","b5HQUDTe-kS_JxQHuoKQAA","none","Azure Active Directory PowerShell","1b730954-1685-4b74-9bfd-dac224a7b894","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","ff2c1180-513c-41b6-9be2-525e6863989d","ff2c1180-513c-41b6-9be2-525e6863989d","","20.25.46.88","Washington, Virginia, US","Failure","50053","Other.","Mobile Apps and Desktop clients","","Python Requests 2.27","","false","false","","","","","Single-factor authentication","Barbra.Campbell@infotekexpress.onmicrosoft.com","","8075","false","Azure AD","None","","68","Not Applied"
"YYYY-MM-DD2T17:04:38Z","f28e0322-f13e-4aaf-83ba-e992045b8900","fd3ec218-c82f-450c-8a1b-9d0e4ab9d799","1914e17f-a70c-4658-88e6-9920ed498c46","Harry Jones","harry.jones@infotekexpress.onmicrosoft.com","member","none","none","none","IgOO8j7xr0qDuumSBFuJAA","none","Azure Active Directory PowerShell","1b730954-1685-4b74-9bfd-dac224a7b894","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","ff2c1180-513c-41b6-9be2-525e6863989d","ff2c1180-513c-41b6-9be2-525e6863989d","","20.25.46.88","Washington, Virginia, US","Failure","50053","Other.","Mobile Apps and Desktop clients","","Python Requests 2.27","","false","false","","","","","Single-factor authentication","Harry.Jones@infotekexpress.onmicrosoft.com","","8075","false","Azure AD","None","","87","Not Applied"
"YYYY-MM-DD2T17:04:37Z","5cd76b79-9f47-45e1-b513-0425ce471c00","eebbf09a-2c5e-4153-a6b9-63b2e27d6f87","348331e3-4ec5-47a4-9853-76f1e7a1dc0e","Ralph Rivera","ralph.rivera@infotekexpress.onmicrosoft.com","member","none","none","none","eWvXXEef4UW1EwQlzkccAA","none","Azure Active Directory PowerShell","1b730954-1685-4b74-9bfd-dac224a7b894","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","ff2c1180-513c-41b6-9be2-525e6863989d","ff2c1180-513c-41b6-9be2-525e6863989d","","20.25.46.88","Washington, Virginia, US","Failure","50053","Other.","Mobile Apps and Desktop clients","","Python Requests 2.27","","false","false","","","","","Single-factor authentication","Ralph.RIvera@infotekexpress.onmicrosoft.com","","8075","false","Azure AD","None","","76","Not Applied"
"YYYY-MM-DD2T17:04:37Z","244a3d75-fdeb-4383-801f-c046e815b300","b035e8a3-e58d-44b7-a537-d032c066da2e","3f7604c5-be86-4756-b737-2e8b8077d736","Sandra Martinez","sandra.martinez@infotekexpress.onmicrosoft.com","member","none","none","none","dT1KJOv9g0OAH8BG6BWzAA","none","Azure Active Directory PowerShell","1b730954-1685-4b74-9bfd-dac224a7b894","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","ff2c1180-513c-41b6-9be2-525e6863989d","ff2c1180-513c-41b6-9be2-525e6863989d","","20.25.46.88","Washington, Virginia, US","Failure","50053","Other.","Mobile Apps and Desktop clients","","Python Requests 2.27","","false","false","","","","","Single-factor authentication","Sandra.Martinez@infotekexpress.onmicrosoft.com","","8075","false","Azure AD","None","","78","Not Applied"
